lat,lon,pop
35.2825,-2.9475,94958
51.9017,-0.2019,94932
47.6974,-122.2054,94874
50.6592,14.0417,94867
50.0386,15.7792,94862
59.5667,150.8,94861
46.8333,29.4833,94782
55.725,24.3639,94763
30.4,-9.21,94756
9.6647,80.0167,94657
38.7566,-9.2545,94649
34.7772,135.5622,94628
54.69,-1.21,94591
35.7814,139.6058,94580
48.9386,2.4906,94563
-21.1736,27.5125,94492
53.19,-2.89,94485
56.0167,37.4833,94477
11.7,122.3667,94470
57.7833,14.1667,94447
35.1884,136.8037,94445
63.8285,20.2706,94403
46.58,0.34,94398
37.88,23.7533,94393
35.2503,136.8861,94371
-34.7167,-58.4,94368
-1.8167,-79.5167,94305
24.47,88.07,94299
17.9422,-94.9103,94285
33.7523,-117.9938,94258
43.5667,27.8333,94229
20.3,-97.9667,94228
39.1755,-77.2643,94175
34.8833,35.8833,94152
36.5417,-4.625,94116
35.7456,139.4267,94115
38.91,16.5875,94110
44.2667,19.8833,94054
34.0232,-118.4813,94028
40.9375,72.9861,94016
20.6525,-103.7028,94012
49.0,21.2333,93989
39.5119,54.365,93980
7.7833,122.5833,93937
34.7658,134.7906,93932
42.6781,26.326,93927
51.0281,4.4803,93858
32.0392,35.7272,93847
48.4414,22.7136,93835
35.7261,111.7108,93822
33.3833,35.45,93745
38.4427,106.311,93740
39.3611,22.9425,93673
25.18,51.61,93671
41.7,-8.8333,93671
25.8171,-80.1396,93665
19.4167,-98.1333,93658
37.7071,-122.1601,93565
51.8168,-0.8124,93542
45.5333,9.2333,93502
35.8256,139.6794,93499
8.6057,125.9153,93444
4.5833,13.6833,93442
6.1023,125.2868,93330
48.8053,2.135,93311
-25.45,-56.44,93291
33.4589,36.2372,93283
35.44,139.4308,93239
36.8,34.6167,93233
35.8867,-5.3,93207
2.9,11.15,93188
6.1508,-75.615,93186
40.7853,14.3953,93168
10.1333,124.85,93148
9.901,-67.354,93145
38.6948,-121.288,93131
16.1949,-95.2151,93118
40.7909,-77.8568,93072
41.3458,2.0417,93069
6.615,1.715,93060
48.9044,2.3064,93056
-34.9088,-54.9581,93040
53.789,-2.248,93025
37.3131,40.735,93010
23.2589,116.2388,92989
-34.7517,-58.2344,92987
37.4264,112.5442,92957
15.7133,100.1353,92945
51.755,-0.336,92933
-34.7006,-58.4825,92895
48.8239,2.27,92883
44.5333,19.2258,92828
9.0575,-62.0452,92823
35.8344,38.5464,92815
19.2356,-101.4569,92787
25.55,-103.5167,92782
35.2167,137.0333,92777
46.9275,26.3708,92765
33.9146,-118.3476,92729
60.8681,26.7042,92710
53.1167,46.6,92710
39.8567,-4.0244,92691
45.612,8.8518,92683
33.6831,1.0192,92673
45.8103,9.0861,92666
61.4847,21.7972,92664
27.3128,30.9703,92617
22.4828,88.1818,92604
20.5104,-86.9493,92602
26.25,50.6167,92598
15.6167,-16.2167,92582
-0.5996,30.65,92562
33.9678,-118.0188,92490
40.8631,-74.1575,92440
-12.6,-69.1833,92407
27.4167,85.0333,92394
10.5144,-61.4075,92374
32.7021,35.2978,92363
48.75,30.2167,92348
7.6078,125.9664,92325
6.3604,2.09,92265
34.9267,135.6956,92226
45.5603,18.6703,92200
50.3822,24.2275,92192
47.0523,8.3059,92187
35.7297,51.8619,92127
35.6839,139.4414,92121
32.5728,-116.6267,92108
44.05,-79.4667,92103
37.4339,-121.8921,92013
18.2079,-71.0996,92000
6.6114,0.4703,91982
7.8881,98.3975,91900
36.8092,10.1406,91889
14.45,-11.4167,91888
48.8172,2.5156,91882
51.37,0.52,91875
34.084,-118.1355,91778
49.2167,18.7333,91771
53.7167,-1.6356,91755
-29.8608,-51.1789,91729
45.297,21.8865,91707
35.8367,139.5803,91703
-12.2765,49.3115,91684
27.6667,85.2833,91675
40.9,14.3,91670
52.505,4.9639,91548
48.876,2.181,91536
53.5809,-0.6502,91524
52.508,-2.089,91507
13.987,100.6095,91483
45.0342,23.2747,91475
20.9478,-101.4281,91451
39.949,-75.2892,91444
7.1853,1.9914,91435
35.7858,139.5264,91407
37.4,-122.0796,91394
43.2746,26.9349,91382
16.75,81.7,91345
16.436,-95.0198,91344
49.025,-122.8028,91340
41.1125,20.0822,91322
-10.5089,-40.3208,91321
51.346,-2.977,91282
38.0333,23.75,91278
54.995,-1.43,91271
48.7994,2.4997,91248
51.9167,4.4,91234
38.0874,114.3159,91162
33.8572,-118.0046,91109
39.0028,-77.0207,91079
28.5036,30.8003,91068
55.8714,26.5161,91063
55.97,37.92,91054
19.5833,-102.4667,91053
45.55,9.2167,91029
34.5414,135.6992,90963
37.5744,43.7408,90962
48.93,2.45,90923
42.3908,-71.1013,90880
53.593,-2.298,90870
38.0167,23.8,90838
36.8333,10.3167,90819
55.8466,-4.4236,90786
26.305,-80.1277,90766
44.9244,25.4572,90733
53.2729,-9.0418,90658
10.3204,1.39,90643
41.4933,2.0325,90582
38.6609,-9.0733,90546
-32.32,-58.0756,90530
41.8445,-87.7593,90525
7.53,1.12,90514
45.6997,27.1797,90504
9.1228,125.5346,90497
18.9058,-100.1528,90419
36.925,14.7306,90412
32.9333,12.0833,90401
34.7904,116.08,90385
35.8414,-5.3587,90383
5.6631,-67.6264,90312
14.7833,-89.5333,90311
42.7003,-71.1626,90301
34.21,-5.7,90290
34.5044,135.4103,90209
53.1444,-1.1964,90201
51.416,-0.749,90201
43.5561,-5.9083,90195
14.8145,120.9085,90191
13.8194,100.0581,90130
35.5047,11.0622,90118
41.1351,-104.79,90101
15.2281,104.8594,90099
-34.6667,-58.5297,90037
54.891,-2.944,90013
-0.4569,39.6583,90000
33.7309,-117.8106,90000
33.8471,-118.1221,90000
2.14,21.51,90000
55.7645,-4.1771,89979
47.2333,16.6333,89972
48.7353,19.1453,89935
26.926,-101.449,89934
28.5818,-81.4693,89884
34.7881,135.68,89867
32.1833,34.8667,89785
19.562,-97.242,89780
40.6389,-8.6553,89718
13.7689,-13.6672,89663
46.1591,-1.1517,89582
-6.3436,31.0694,89552
52.8019,-1.6367,89541
43.3,-0.37,89540
40.9305,-73.7836,89540
37.8364,68.7803,89508
33.1978,-8.5883,89479
40.3412,-76.4227,89457
28.91,80.59,89429
28.6483,30.8422,89401
10.0667,-2.5,89397
48.3147,18.0875,89387
52.5167,5.4833,89380
53.099,-2.44,89376
51.5713,6.9827,89340
20.9142,-100.7436,89300
47.4233,9.3772,89292
43.5513,7.0128,89243
60.6748,17.1444,89237
37.767,-122.2672,89217
48.8172,2.3219,89176
53.0109,-2.2278,89164
53.9919,-1.5378,89144
36.9206,-121.7706,89127
-8.5785,13.6642,89122
55.467,8.45,89060
19.5667,-71.0833,89027
36.0028,139.5583,89004
13.5833,124.2333,89000
38.5552,-121.7365,88997
-34.7167,-56.2167,88914
52.37,-1.26,88909
4.2667,15.7833,88906
21.2667,-98.7833,88900
45.3778,20.3861,88885
36.6987,10.1693,88873
31.2,16.6,88868
9.0905,36.53,88867
44.8739,20.6519,88855
37.1833,33.2167,88816
21.1516,-100.9369,88815
13.8331,20.8347,88806
-40.3549,175.6095,88732
34.8531,135.78,88725
33.888,-118.1271,88680
37.932,23.7003,88674
52.633,-1.695,88673
35.0,137.1167,88665
5.6681,73.0302,88639
31.9275,34.8625,88626
0.4431,33.2128,88606
22.785,5.5228,88559
44.1167,15.2167,88546
18.85,-97.0667,88538
35.7547,139.3875,88535
-34.5333,-58.6667,88527
43.5808,7.1239,88496
35.6072,1.8106,88481
47.1333,24.4833,88472
62.6,29.7639,88462
48.8478,2.4392,88450
21.93,-99.98,88445
23.6528,-100.6444,88430
49.4867,105.9228,88414
59.3808,13.5016,88410
-29.15,27.7333,88385
52.0181,4.7056,88356
13.5,-88.8667,88351
34.0829,-117.9721,88322
49.2331,17.6669,88321
51.8333,4.3167,88294
50.9481,1.8564,88291
23.5329,116.6165,88284
35.2,136.85,88271
23.9167,87.5333,88243
51.9167,4.35,88220
11.484,105.324,88165
52.7958,18.2611,88164
42.1935,24.3328,88138
33.5128,130.5239,88134
41.0319,21.3347,88103
42.5998,23.0308,88101
12.5847,-81.7006,88069
10.25,123.95,88054
52.48,1.75,88023
39.2089,45.4122,88006
23.5726,116.7238,88001
-0.8711,134.0693,87998
34.8833,137.0,87970
-20.0744,30.8328,87945
35.8958,139.8556,87927
13.0078,42.7411,87927
50.7948,-1.1243,87910
36.4514,10.7361,87909
38.8391,-77.4388,87879
45.19,28.8,87875
48.7833,132.9333,87875
51.475,0.33,87817
30.9167,-6.9167,87796
37.1583,38.7917,87771
35.9344,139.3931,87753
36.1667,8.7,87739
-13.7829,34.4333,87723
32.3436,62.1194,87695
48.8078,2.3747,87693
42.0119,23.0897,87679
39.9362,-75.1073,87668
36.9081,30.6956,87668
16.94,43.7592,87652
42.0463,-87.6942,87650
51.3868,-0.4133,87637
48.8881,2.2686,87613
10.34,37.72,87582
48.8478,2.5528,87572
51.4415,0.3685,87539
39.9323,48.9203,87512
18.2319,-66.0388,87507
22.8897,-109.9156,87500
12.05,0.3667,87458
34.8756,135.7078,87446
22.9678,-82.1558,87428
17.4,104.8,87424
5.3256,-4.3767,87361
13.7333,-89.1833,87338
-25.3797,-57.6097,87319
10.775,122.5417,87305
61.0583,28.1861,87297
6.04,37.55,87278
-22.95,30.4833,87236
35.694,139.7536,87220
36.6,-4.5167,87176
8.4833,123.8,87154
41.6758,-72.7862,87141
37.2714,79.7267,87110
-13.6333,-72.8833,87103
41.28,1.9767,87068
35.05,137.0167,87064
49.7778,18.4228,87000
-34.7,-58.3167,86990
22.9264,57.5314,86979
41.9346,25.5556,86971
41.8744,-71.3743,86967
11.6,125.4333,86951
5.95,80.5333,86948
17.4917,44.1322,86921
49.0361,2.0631,86881
43.8914,20.3497,86877
52.58,-1.98,86865
8.8792,-79.7822,86862
27.4403,30.8183,86860
26.1605,-80.2242,86854
52.4417,4.8422,86851
41.9267,8.7369,86840
32.0697,34.8117,86833
10.3833,-12.0833,86782
32.25,-8.53,86780
44.4297,24.3642,86745
19.9333,-96.85,86744
15.1052,-90.316,86713
42.4824,26.5038,86709
45.6978,4.8867,86700
36.6218,-4.5003,86692
25.55,-100.9667,86690
16.8158,100.2636,86628
13.1283,45.3803,86552
35.8267,139.7412,86519
49.2069,-122.9111,86490
42.1322,21.7144,86488
25.6736,-97.8144,86487
43.15,20.5167,86477
48.8966,2.4017,86474
16.8914,-24.988,86474
51.9357,4.5782,86446
19.9094,99.8275,86439
55.017,-1.423,86435
27.2667,31.15,86413
50.4353,-3.5625,86392
14.1284,38.7173,86367
37.9869,106.2027,86361
19.1489,-96.9661,86348
7.336,-2.336,86334
34.5747,135.5975,86320
33.6372,-7.4483,86316
38.3686,34.0297,86306
34.5792,135.6286,86278
-32.9978,17.9456,86276
39.7415,-75.5413,86261
21.8822,95.9786,86257
33.5931,69.2297,86247
47.1747,20.1764,86239
-27.3333,-55.8667,86227
9.6804,39.53,86168
41.3158,2.0194,86112
51.375,0.5,86088
-17.2,-70.9333,86085
33.924,-118.2017,86075
30.7167,-112.15,86068
54.9,-1.52,86063
-30.9025,-55.5506,86060
51.1465,0.8676,86060
44.15,43.4667,86052
40.8574,-74.1282,86046
40.6947,14.4803,86036
39.6511,27.8842,86002
42.354,13.392,85992
20.483,-100.933,85935
48.7539,2.2975,85925
2.93,101.69,85911
56.5083,21.0111,85900
12.7504,-8.08,85898
36.3783,3.8925,85893
40.8197,14.3411,85883
22.3,87.9167,85863
52.025,5.555,85862
2.5653,-72.6386,85855
37.74,-25.67,85797
30.6687,31.5904,85786
26.4769,31.8036,85768
-34.6917,-58.3333,85765
51.743,-3.378,85760
0.23,29.9883,85721
36.0269,139.53,85715
41.1919,47.1706,85712
40.9167,14.3167,85697
50.7206,23.2586,85659
53.0,6.55,85636
27.8742,-0.2939,85577
26.1772,127.6811,85531
16.4833,121.15,85485
42.8167,47.1167,85449
22.63,88.3,85439
13.3616,100.9795,85363
-25.3,-57.4169,85336
61.0,24.4414,85332
18.3839,-66.1134,85330
63.1,21.6167,85274
39.1346,-77.2132,85239
40.7674,-74.0323,85239
37.9556,23.76,85205
54.2773,-0.4017,85202
37.6536,-122.4197,85199
51.29,-0.75,85181
-6.9808,-34.8339,85098
22.4194,103.995,85075
-24.4066,25.4951,85060
40.6333,15.8,85055
41.3246,2.0953,85052
14.5586,121.2083,85024
6.6505,-4.71,85016
52.2008,4.4153,85007
40.9136,-73.8291,85000
28.9625,-13.5506,85000
22.3375,-97.8694,84965
25.4639,-108.0794,84954
52.4575,-2.1479,84948
55.95,38.05,84943
20.0361,-100.7314,84811
35.6415,111.4633,84787
10.7856,-0.8514,84760
35.61,-5.27,84718
48.9553,2.3092,84671
33.8574,-118.3766,84656
43.7234,20.687,84647
26.2056,-80.2542,84579
52.0565,-2.716,84556
38.0053,23.8208,84534
48.2997,4.0792,84520
41.6083,2.2889,84505
43.0787,25.6283,84443
31.8804,10.97,84410
14.9667,-89.5333,84408
-34.5,-58.7,84356
10.75,121.95,84352
48.8058,2.4378,84340
41.3464,21.5542,84331
48.3777,17.5862,84317
-0.3296,31.73,84312
40.6333,-4.0083,84308
53.691,-1.633,84260
12.2236,21.4144,84257
14.9653,-91.7958,84224
52.7705,-1.2046,84215
53.046,-2.993,84196
13.5486,100.2775,84183
47.5862,18.3949,84120
36.1611,-5.3486,84104
48.9956,2.3808,84092
39.6636,20.8522,84086
43.1,5.883,84068
33.9682,-118.2447,84048
41.005,39.7225,84044
52.3931,-0.7229,84025
44.2,27.3333,84007
37.7731,29.0878,84005
52.0314,5.0919,84000
-17.9167,19.7667,83979
1.0167,35.0,83941
35.1842,137.0486,83939
42.8025,-73.9276,83931
48.7919,2.3636,83917
7.2061,100.5967,83881
34.8,-5.6,83871
38.2939,141.0044,83857
-4.8186,34.7506,83853
-12.1833,26.4,83822
32.7,36.5667,83817
-10.5078,-39.0139,83788
50.8117,4.3181,83755
53.8167,22.35,83750
40.6661,-74.1141,83715
37.0161,-7.935,83700
37.1298,70.5792,83677
18.3667,-95.8,83619
43.0033,41.0153,83567
53.279,-2.897,83517
14.7667,-91.1833,83503
50.8361,4.3861,83489
34.515,135.7364,83477
15.1333,-87.1333,83407
52.1667,20.8,83400
36.8,10.1,83357
40.7651,-74.2117,83330
13.33,79.58,83324
48.9387,2.4614,83324
54.66,-5.67,83320
-23.865,35.3833,83275
53.341,-2.729,83237
51.019,-3.1,83235
50.8094,-0.5409,83193
46.0764,23.5728,83186
-0.9333,-78.6167,83114
48.9022,2.4828,83097
51.96,85.96,83082
35.9942,139.6622,83078
40.9,14.1833,83060
12.4667,-3.4667,83045
45.5781,8.9183,83029
34.5036,135.5556,83020
13.8833,120.9333,82986
37.5875,36.9453,82981
34.9486,135.6983,82970
-12.9163,34.3,82967
40.7839,-73.2522,82955
42.5,78.3833,82953
35.1833,136.7333,82944
47.6833,16.5833,82937
8.335,80.4108,82900
49.6333,-1.6,82892
12.4881,106.0188,82887
27.8489,-101.12,82849
14.0167,100.75,82842
4.736,45.204,82830
53.4158,-3.0233,82820
9.0667,126.1833,82802
48.0333,38.15,82792
48.87,2.22,82790
49.25,23.85,82762
25.9007,-80.1686,82739
42.0359,-87.74,82729
42.9981,21.9461,82714
14.5286,100.9114,82704
12.6742,101.2789,82642
48.9123,2.3342,82622
12.8958,-14.9408,82586
39.2392,-8.6869,82585
35.7386,139.3267,82585
-39.4833,176.9167,82563
48.9106,2.4397,82556
24.8604,-99.57,82551
46.3017,30.6569,82540
-5.2248,145.7853,82526
55.5833,37.8833,82504
53.35,-3.003,82497
33.9902,-118.0888,82494
34.0155,-118.1108,82491
34.8167,67.8167,82476
-1.4944,29.6417,82471
53.2581,-2.1274,82425
6.5397,101.2811,82395
66.5028,25.7285,82382
43.9,25.9667,82375
10.0022,-83.084,82368
45.57,5.9118,82354
48.8517,2.4772,82345
40.7938,-74.0242,82336
62.7903,22.8403,82320
43.3194,-3.0194,82276
47.246,127.106,82256
25.67,-80.4483,82198
32.6654,-117.0983,82180
26.3344,127.8057,82154
36.5194,136.6097,82146
26.2803,-80.1842,82094
-45.5712,-72.0685,82082
6.7697,47.4308,82059
10.2333,106.3833,82036
45.7697,22.9203,82018
52.6653,-8.6238,82002
39.475,-0.4156,81984
32.655,-8.4292,81976
35.6091,111.2304,81974
34.9167,33.6333,81919
-34.7833,-58.3667,81909
51.132,0.263,81879
7.5561,99.6114,81832
13.6371,100.6636,81799
34.5206,135.4422,81788
1.6,11.5667,81777
7.8019,6.7442,81773
12.0833,-85.4,81773
56.8837,14.8167,81770
25.7723,-80.3458,81759
48.885,2.2389,81749
33.9278,-117.9513,81748
42.4305,-71.0576,81742
22.63,88.35,81691
50.8406,16.4925,81689
33.9336,-118.0311,81682
18.6058,-96.6875,81667
47.75,-3.36,81649
46.3667,17.7833,81629
35.2948,139.5781,81615
0.5666,34.5666,81590
16.3412,-98.0537,81580
33.7105,-6.8831,81565
48.6239,2.4294,81557
32.68,-4.74,81545
43.0068,-88.0296,81534
27.1,93.62,81511
43.85,19.85,81484
13.6004,100.5964,81465
40.657,-111.9493,81464
14.5567,-90.7337,81456
33.4362,-5.2218,81455
55.3667,37.5333,81447
34.0497,-118.1326,81439
30.9622,31.2425,81424
32.15,34.8833,81413
36.4412,28.2225,81386
48.805,2.4239,81381
-31.7144,-55.9828,81360
51.081,1.166,81355
38.9,-6.3333,81355
35.2472,-3.9322,81330
35.7672,139.3111,81328
33.8944,-118.3073,81306
19.7969,-99.0992,81302
37.3168,-122.0465,81243
52.292,-1.537,81237
32.7703,-117.0204,81236
55.6333,37.85,81232
22.8136,-82.7633,81202
53.4872,-3.0343,81141
42.3243,-71.1408,81125
40.6172,47.15,81120
-40.8,-63.0,81086
28.6794,77.0284,81084
-10.6864,-76.2625,81068
48.9603,2.8883,81066
35.5449,106.6801,81063
-6.1296,24.48,81063
48.8014,2.2628,81059
51.5423,-0.0026,81004
19.3133,-97.9228,80986
43.5833,21.3267,80937
26.2466,-80.2119,80892
-17.5689,-52.5508,80847
32.8,35.1,80796
40.973,14.2065,80795
39.1512,-119.7474,80795
11.7833,-0.3667,80787
13.05,3.2,80773
11.5833,124.45,80769
22.3654,88.4325,80760
16.87,81.93,80755
46.2167,27.6667,80741
48.8833,2.6,80721
49.2625,-122.7811,80715
47.1,17.9167,80712
32.0833,34.95,80683
41.4459,-74.4236,80683
3.3004,32.87,80681
8.0304,-2.8,80637
48.9372,2.1644,80627
10.2833,-61.4667,80613
50.5833,27.6333,80612
14.4828,120.8958,80544
46.6833,21.0833,80485
40.6953,-74.2697,80478
48.9333,2.5333,80451
35.5167,24.0167,80441
41.022,-73.7549,80423
15.3147,-91.4761,80389
34.74,135.6394,80365
38.5676,-92.1759,80354
52.3833,20.8833,80350
17.8864,83.4471,80339
34.1342,-118.0373,80319
51.1714,6.9394,80315
45.1553,18.0144,80310
23.5667,119.5833,80299
30.4167,-107.9167,80264
18.9817,-97.7822,80249
32.5158,35.1525,80235
52.3885,-2.249,80210
32.2833,36.2333,80206
13.45,121.8333,80149
53.3838,-2.3547,80146
33.98,-118.2167,80138
50.613,-2.457,80129
-29.8167,27.25,80129
-17.35,30.2,80129
42.4234,-71.1087,80117
17.1167,82.2667,80100
-32.3667,-54.1833,80028
51.405,-3.27,80000
17.4986,-88.1886,80000
22.9125,-109.9208,80000
43.2121,23.5444,80000
-19.9833,23.4167,80000
21.2731,106.1947,80000
47.1372,7.2472,80000
16.7083,-93.0169,80000
40.8417,31.1583,80000
-54.8072,-68.3044,80000
41.3767,2.0858,79977
25.7578,-102.9831,79964
47.1911,23.0572,79912
37.2167,28.3667,79887
45.8653,25.7878,79868
31.3167,30.0667,79846
38.5725,-7.9072,79820
14.3594,100.5761,79819
22.7344,-12.4725,79815
48.8942,18.0406,79815
14.7667,-88.7833,79797
56.6522,23.7244,79782
49.8486,3.2864,79768
25.7556,-80.4016,79739
46.6468,27.7387,79669
25.7081,-80.4078,79658
25.7753,-103.2731,79630
39.8228,-7.4931,79620
41.1833,-8.5667,79610
40.8333,14.3333,79604
17.5747,120.3869,79600
48.2,15.6167,79574
46.8392,16.8511,79564
34.3925,132.5044,79557
48.7309,2.2713,79553
56.0719,-3.4393,79545
45.6649,8.7914,79534
15.3333,119.9833,79533
56.6754,12.8587,79504
41.1169,20.8019,79492
41.5356,2.2107,79487
40.4833,68.7833,79484
26.1128,50.5139,79481
40.487,-74.445,79465
40.4344,49.8336,79462
53.4457,-2.9891,79458
55.777,-4.039,79448
48.6139,2.482,79379
0.4669,34.09,79372
-17.6242,177.4528,79361
40.8068,14.3526,79356
33.7105,-117.9514,79351
52.0456,4.33,79348
16.5833,82.0167,79348
54.047,-2.801,79323
59.2081,9.5528,79319
18.3,99.5,79315
42.5542,21.8972,79307
38.9089,1.4328,79292
42.4442,-76.5032,79291
41.7139,-87.7528,79250
38.3144,141.0222,79235
25.7184,32.6581,79214
42.4828,20.7458,79200
37.1989,112.1767,79189
-0.4644,100.4008,79174
61.6875,27.2736,79169
-5.2395,39.77,79168
55.945,-3.994,79161
48.763,2.409,79159
51.6204,0.305,79135
13.9424,100.3913,79112
41.8433,-87.7909,79069
35.0183,69.1679,79034
45.492,-122.8726,79023
43.6644,7.1489,79023
52.5798,-2.0605,79011
19.8931,102.1381,79011
36.0189,139.6769,78995
11.8089,99.798,78974
16.2667,-0.05,78943
40.7242,-74.2318,78940
0.8117,-77.7186,78915
34.0689,-118.0823,78905
40.6167,20.7667,78877
33.8976,-118.1652,78801
0.6092,33.4686,78800
48.8667,2.4833,78780
43.49,-1.48,78770
17.1564,104.1456,78764
10.0311,-84.2041,78730
16.9072,-92.0961,78729
12.5337,103.9167,78716
-18.1833,31.55,78703
55.5991,37.355,78700
31.9333,34.8,78699
13.6333,-88.8,78690
45.5286,9.2783,78679
45.7768,4.9186,78665
40.7536,14.5253,78651
42.8742,25.3178,78648
45.5333,9.0333,78629
40.5,44.7667,78575
19.2102,-102.5869,78557
42.4192,-71.0036,78549
16.1772,103.3008,78543
20.6894,-88.2017,78537
27.13,-104.9067,78512
39.0928,-77.0823,78488
48.8894,2.4503,78477
32.7741,-6.3925,78457
35.6031,51.3097,78450
10.9833,104.7833,78449
46.5965,-112.0202,78394
55.709,9.535,78346
43.3303,-3.0314,78335
13.9099,100.4263,78327
40.7856,-74.0093,78324
40.7453,-74.0279,78302
67.2833,14.3833,78298
-15.2796,23.12,78273
48.3022,37.2614,78272
35.2833,136.8667,78260
14.4333,120.8833,78255
34.9276,136.9877,78254
41.8872,-87.7899,78250
11.85,-86.2,78192
45.0833,7.5833,78187
33.8111,-6.7922,78162
53.7547,9.6536,78156
35.3731,139.3842,78151
38.8972,22.4311,78149
-14.4722,35.2639,78107
38.7536,48.8511,78103
41.2953,-7.7461,78070
48.9056,2.2445,78063
50.8758,4.3244,78058
22.2667,-101.9833,78035
51.5072,-3.5784,78018
6.693,80.386,78014
51.85,4.5333,78002
48.9333,2.3,78002
50.6333,13.8167,77999
-26.95,24.7333,77986
47.8989,20.3747,77966
49.4003,15.5906,77964
33.5586,36.365,77962
-35.725,174.3236,77948
45.78,19.12,77935
32.6,-6.26,77904
40.7241,-73.5125,77896
21.1425,-88.1647,77893
40.5203,-74.2724,77819
17.5461,-98.5764,77754
33.6108,130.4806,77717
41.6447,25.375,77682
1.7472,40.0572,77651
34.3668,107.198,77638
7.9611,-6.6731,77627
8.033,79.826,77624
33.8807,-117.8553,77617
53.4466,-2.3086,77610
20.0333,-97.5167,77607
36.2214,65.9278,77599
41.1167,25.4,77592
48.9192,2.5361,77587
51.4789,11.9214,77586
41.9817,44.1124,77573
17.4139,78.5783,77565
-34.8596,-58.387,77554
54.4014,24.0492,77551
13.5859,102.9737,77501
51.66,-3.81,77443
33.5792,-117.7289,77436
32.2723,35.8914,77432
17.5965,120.6179,77429
33.6555,-7.3221,77407
8.9833,37.85,77374
48.9728,2.4008,77352
56.1107,-3.1674,77318
56.9722,23.7969,77314
40.2739,44.6256,77302
33.2833,-8.3333,77282
4.275,21.0,77276
48.7983,2.3137,77256
42.7008,9.4503,77236
45.6167,9.25,77212
25.9407,-80.3102,77210
13.7167,-88.9333,77207
-34.6667,-58.4167,77206
14.5833,-88.5833,77205
48.8123,2.2382,77199
30.192,35.736,77192
-21.9667,27.9167,77168
26.2329,31.9993,77140
40.6154,-74.4157,77090
8.05,123.8,77087
39.0492,-77.0572,77074
41.561,14.6684,77071
-6.0333,-76.9667,77061
25.44,30.55,77057
53.4897,-2.0952,77039
55.65,37.8667,77032
45.0,7.65,77027
-18.0244,178.5454,77027
45.5667,9.1667,77018
32.0523,34.9512,77005
30.96,61.86,77000
9.5,-7.5667,76997
39.0393,-77.1191,76973
33.8677,-118.0686,76933
6.4333,100.2,76931
48.9322,2.3967,76919
47.64,6.85,76918
41.4824,-81.8008,76917
-12.785,-74.9714,76915
37.3333,-6.0667,76905
45.4833,-73.8167,76874
65.5838,22.1915,76863
48.8692,2.4181,76851
10.4167,-61.45,76837
57.4778,-4.2247,76800
52.2583,-7.119,76792
51.07,-1.79,76788
32.15,34.8333,76788
42.2667,2.965,76776
-41.2931,173.2381,76757
55.458,-4.629,76756
50.8719,4.4033,76755
41.3833,2.0439,76741
28.2722,-105.4819,76685
40.8098,-74.1868,76667
-34.4667,-58.5167,76661
38.6147,-9.1508,76646
48.8,2.29,76612
50.2306,12.8725,76610
-34.7833,-58.3667,76598
51.41,-0.84,76590
52.061,-1.336,76585
33.8171,-118.0386,76554
36.8563,-121.3981,76536
48.9908,1.7172,76525
48.0833,39.3667,76524
34.8742,71.1528,76520
41.1911,29.0094,76514
51.4997,3.6136,76511
20.2119,-87.4658,76500
22.87,88.76,76492
55.6,37.0333,76460
37.5953,-120.9625,76458
0.0844,-76.8911,76457
45.65,9.2,76454
13.0504,-9.4833,76435
-22.3833,26.7167,76432
18.0333,-77.5,76432
28.6,81.6333,76429
17.8842,102.7467,76275
66.5333,66.6333,76275
28.0771,-82.4335,76265
-17.3,31.3333,76242
0.35,37.5833,76236
-33.25,-58.0319,76229
38.7153,-121.361,76220
33.9025,-118.0093,76218
26.1736,50.5478,76217
16.9508,-96.7492,76213
36.0,139.6239,76211
40.7569,14.4444,76203
48.8169,2.2944,76186
-28.8734,28.0416,76184
52.5413,-1.3725,76164
-9.3296,34.77,76164
41.4969,2.1574,76143
55.5167,47.5,76114
40.9167,14.2333,76107
13.2233,120.596,76105
44.8,-0.584,76098
46.7806,4.8528,76092
-46.429,168.362,76088
50.8667,6.0667,76055
38.6713,-121.3721,76045
32.9,35.2833,76002
6.25,-57.5167,76000
15.695,43.5975,75995
48.8265,2.405,75992
63.8376,23.132,75970
38.4832,-121.4042,75943
36.7308,10.3275,75942
34.0903,-117.8817,75924
-0.5333,37.45,75904
13.8042,100.4755,75900
16.5128,-15.805,75865
7.9667,-80.4333,75864
6.9847,81.0564,75860
46.4558,16.9975,75833
26.05,32.25,75828
25.0322,-111.6703,75820
41.4305,2.2183,75815
11.28,49.18,75798
8.1004,-80.9833,75793
32.0636,34.8553,75745
45.7953,4.8472,75730
43.5769,7.0194,75723
-9.9969,39.7144,75700
-24.9833,25.35,75687
-16.8095,26.97,75672
26.9925,31.4156,75667
33.1654,-5.5634,75657
58.2671,12.3,75649
8.7666,27.4,75645
63.1775,14.6414,75644
41.0076,-73.6872,75561
50.358,3.5233,75556
14.05,0.05,75546
35.0969,137.0525,75536
23.5633,116.2691,75522
-30.4028,-56.4704,75514
42.4064,-71.0545,75505
55.8625,-4.0266,75500
43.7339,15.8956,75500
38.1345,114.3906,75489
-11.0183,-68.7537,75457
53.653,-2.632,75450
45.7394,4.9139,75432
35.8589,10.5939,75425
12.4833,-15.2167,75423
31.8833,34.7333,75399
44.5639,27.3661,75392
48.9175,2.2683,75389
48.5136,-2.7653,75381
